episode;loss
123095;0.005055
123096;0.002661
123097;0.012883
123098;0.006795
123099;0.134282
123100;0.005709
123101;0.003089
123102;0.008038
123103;0.002743
123104;0.004469
123105;0.001406
123106;0.008778
123107;0.058309
123108;0.101849
123109;0.002706
123110;0.001820
123111;0.003716
123112;0.009745
123113;0.001375
123114;0.008712
123115;0.014870
123116;0.008551
123117;0.001089
123118;0.003213
123119;0.001934
123120;0.004923
123121;0.061533
123122;0.001972
123123;0.001648
123124;0.004757
123125;0.003304
123126;0.081501
123127;0.008249
123128;0.002524
123129;0.015257
123130;0.003239
123131;0.037142
123132;0.062034
123133;0.000881
123134;0.017527
123135;0.006041
123136;0.004290
123137;0.005041
123138;0.002979
123139;0.025005
123140;0.002012
123141;0.059194
123142;0.029690
123143;0.001689
123144;0.006893
123145;0.026797
123146;0.004510
123147;0.007517
123148;0.001330
123149;0.001628
123150;0.103426
123151;0.033304
123152;0.027256
123153;0.001002
123154;0.022641
123155;0.101029
123156;0.032444
123157;0.018331
123158;0.020441
123159;0.001775
123160;0.078426
123161;0.018145
123162;0.012941
123163;0.001620
123164;0.005889
123165;0.004389
123166;0.003440
123167;0.012543
123168;0.063235
123169;0.015531
123170;0.005279
123171;0.029550
123172;0.001606
123173;0.009599
123174;0.019577
123175;0.004579
123176;0.015382
123177;0.032598
123178;0.005700
123179;0.049948
123180;0.006397
123181;0.025714
123182;0.026179
123183;0.010081
123184;0.008657
123185;0.006374
123186;0.045235
123187;0.043961
123188;0.002172
123189;0.040610
123190;0.004486
123191;0.079232
123192;0.006024
123193;0.002915
123194;0.000963
123195;0.003672
123196;0.011922
123197;0.012212
123198;0.002761
123199;0.008476
123200;0.015155
123201;0.003941
123202;0.015240
123203;0.020875
123204;0.001228
123205;0.002088
123206;0.018522
123207;0.169637
123208;0.012986
123209;0.022376
123210;0.062319
123211;0.003778
123212;0.001680
123213;0.010247
123214;0.079955
123215;0.016754
123216;0.002588
123217;0.023556
123218;0.006009
123219;0.002704
123220;0.019470
123221;0.003976
123222;0.000918
123223;0.009418
123224;0.007337
123225;0.002502
123226;0.019389
123227;0.003028
123228;0.090641
123229;0.019679
123230;0.007491
123231;0.012967
123232;0.114715
123233;0.004423
123234;0.016542
123235;0.092847
123236;0.004517
123237;0.012816
123238;0.070138
123239;0.003991
123240;0.041428
123241;0.000941
123242;0.004501
123243;0.025732
123244;0.002084
123245;0.015532
123246;0.018074
123247;0.024385
123248;0.031485
123249;0.107355
123250;0.002883
123251;0.002813
123252;0.065897
123253;0.077490
123254;0.013245
123255;0.080407
123256;0.012686
123257;0.003048
123258;0.009091
123259;0.025694
123260;0.044452
123261;0.006069
123262;0.003956
123263;0.014104
123264;0.001409
123265;0.012543
123266;0.008991
123267;0.004923
123268;0.004108
123269;0.029516
123270;0.015828
123271;0.004536
123272;0.002687
123273;0.003032
123274;0.076055
123275;0.002965
123276;0.007645
123277;0.113125
123278;0.006987
123279;0.010133
123280;0.002380
123281;0.004142
123282;0.018592
123283;0.006700
123284;0.015791
123285;0.082116
123286;0.018930
123287;0.002974
123288;0.127293
123289;0.003587
123290;0.001966
123291;0.038819
123292;0.012402
123293;0.024960
123294;0.009129
123295;0.008898
123296;0.056883
123297;0.009025
123298;0.081233
123299;0.011673
123300;0.008222
123301;0.010816
123302;0.012159
123303;0.008873
123304;0.003630
123305;0.003383
123306;0.055647
123307;0.005482
123308;0.040468
123309;0.007158
123310;0.010168
123311;0.187635
123312;0.008328
123313;0.007337
123314;0.010557
123315;0.008982
123316;0.010252
123317;0.003743
123318;0.004531
123319;0.011198
123320;0.003760
123321;0.029428
123322;0.037913
123323;0.006329
123324;0.007286
123325;0.036521
123326;0.051553
123327;0.011800
123328;0.030618
123329;0.008387
123330;0.048004
123331;0.012655
123332;0.004193
123333;0.010899
123334;0.009213
123335;0.006276
123336;0.028394
123337;0.052652
123338;0.022935
123339;0.010548
123340;0.078462
123341;0.009378
123342;0.003103
123343;0.008924
123344;0.034019
123345;0.004355
123346;0.009081
123347;0.009124
123348;0.003057
123349;0.027559
123350;0.026735
123351;0.037775
123352;0.009864
123353;0.055177
123354;0.003875
123355;0.003484
123356;0.017162
123357;0.006637
123358;0.002933
123359;0.083752
123360;0.005091
123361;0.003368
123362;0.034565
123363;0.088575
123364;0.027661
123365;0.030922
123366;0.002944
123367;0.011869
123368;0.012980
123369;0.004632
123370;0.044899
123371;0.008347
123372;0.005471
123373;0.006436
123374;0.002381
123375;0.003587
123376;0.001982
123377;0.012453
123378;0.052191
123379;0.031496
123380;0.005610
123381;0.013361
123382;0.005014
123383;0.006439
123384;0.032465
123385;0.001879
123386;0.005218
123387;0.008649
123388;0.017833
123389;0.013409
123390;0.004918
123391;0.002106
123392;0.005120
123393;0.039697
123394;0.089790
123395;0.002958
123396;0.073608
123397;0.002893
123398;0.146784
123399;0.072507
123400;0.025954
123401;0.007187
123402;0.104984
123403;0.018004
123404;0.033014
123405;0.107386
123406;0.003294
123407;0.113661
123408;0.007872
123409;0.046371
123410;0.006759
123411;0.002770
123412;0.004150
123413;0.002969
123414;0.009507
123415;0.004910
123416;0.002113
123417;0.029696
123418;0.058523
123419;0.014379
123420;0.003095
123421;0.055442
123422;0.006607
123423;0.055453
123424;0.003366
123425;0.091661
123426;0.030948
123427;0.041439
123428;0.010532
123429;0.034232
123430;0.005728
123431;0.007837
123432;0.006188
123433;0.002787
123434;0.010775
123435;0.004758
123436;0.002792
123437;0.005086
123438;0.006247
123439;0.013801
123440;0.001672
123441;0.001397
123442;0.026837
123443;0.006980
123444;0.004362
123445;0.000990
123446;0.007243
123447;0.017457
123448;0.009010
123449;0.007385
123450;0.187218
123451;0.009947
123452;0.004551
123453;0.005611
123454;0.026337
123455;0.055597
123456;0.025548
123457;0.008952
123458;0.000668
123459;0.003501
123460;0.003443
123461;0.004293
123462;0.151823
123463;0.006950
123464;0.082579
123465;0.023398
123466;0.049969
123467;0.032576
123468;0.005069
123469;0.028913
123470;0.022277
123471;0.005646
123472;0.005367
123473;0.091203
123474;0.011523
123475;0.029869
123476;0.002780
123477;0.002998
123478;0.002495
123479;0.004092
123480;0.002806
123481;0.001279
123482;0.002858
123483;0.020159
123484;0.056223
123485;0.005563
123486;0.008975
123487;0.005294
123488;0.042348
123489;0.001622
123490;0.002819
123491;0.001288
123492;0.043017
123493;0.135047
123494;0.003268
123495;0.002439
123496;0.094125
123497;0.007224
123498;0.061858
123499;0.001764
123500;0.092151
123501;0.003432
123502;0.002712
123503;0.005898
123504;0.001014
123505;0.003295
123506;0.011831
123507;0.048949
123508;0.018822
123509;0.013819
123510;0.012292
123511;0.003248
123512;0.091739
123513;0.004432
123514;0.011448
123515;0.002197
123516;0.004209
123517;0.002396
123518;0.004077
123519;0.020212
123520;0.032820
123521;0.032645
123522;0.069676
123523;0.012463
123524;0.004287
123525;0.003729
123526;0.049880
123527;0.009152
123528;0.008487
123529;0.039961
123530;0.039776
123531;0.062891
123532;0.003729
123533;0.004969
123534;0.001757
123535;0.022854
123536;0.002375
123537;0.076604
123538;0.005743
123539;0.010893
123540;0.152477
123541;0.031727
123542;0.057748
123543;0.005400
123544;0.076204
123545;0.051443
123546;0.112193
123547;0.002210
123548;0.005919
123549;0.002700
123550;0.001243
123551;0.102717
123552;0.067607
123553;0.019936
123554;0.007286
123555;0.012705
123556;0.001606
123557;0.106745
123558;0.010524
123559;0.007367
123560;0.018583
123561;0.009833
123562;0.006245
123563;0.040516
123564;0.010724
123565;0.067527
123566;0.076631
123567;0.044647
123568;0.010416
123569;0.002467
123570;0.006571
123571;0.003193
123572;0.003312
123573;0.001465
123574;0.026100
123575;0.014066
123576;0.011365
123577;0.039167
123578;0.017567
123579;0.009368
123580;0.008067
123581;0.008184
123582;0.006895
123583;0.003513
123584;0.003531
123585;0.011086
123586;0.001228
123587;0.004809
123588;0.040174
123589;0.003203
123590;0.129067
123591;0.005504
123592;0.003388
123593;0.071110
123594;0.015053
123595;0.006378
123596;0.003693
123597;0.006555
123598;0.040574
123599;0.019202
123600;0.040939
123601;0.002734
123602;0.001625
123603;0.001327
123604;0.006744
123605;0.007562
123606;0.014574
123607;0.055022
123608;0.004808
123609;0.002271
123610;0.012884
123611;0.011421
123612;0.014030
123613;0.018042
123614;0.007908
123615;0.005216
123616;0.012733
123617;0.016583
123618;0.020457
123619;0.003328
123620;0.023379
123621;0.004885
123622;0.142997
123623;0.010797
123624;0.014279
123625;0.044933
123626;0.003640
123627;0.086779
123628;0.007849
123629;0.071217
123630;0.101078
123631;0.008921
123632;0.007468
123633;0.001335
123634;0.010771
123635;0.003676
123636;0.031271
123637;0.001493
123638;0.002939
123639;0.002836
123640;0.002068
123641;0.001714
123642;0.009009
123643;0.004970
123644;0.003386
123645;0.016685
123646;0.006511
123647;0.013418
123648;0.001103
123649;0.006831
123650;0.005184
123651;0.067707
123652;0.125024
123653;0.012614
123654;0.022962
123655;0.005259
123656;0.004120
123657;0.005656
123658;0.054711
123659;0.003298
123660;0.049198
123661;0.003422
123662;0.002884
123663;0.017536
123664;0.002692
123665;0.114020
123666;0.003812
123667;0.029163
123668;0.012329
123669;0.011400
123670;0.006512
123671;0.003723
123672;0.013384
123673;0.013131
123674;0.004472
123675;0.015434
123676;0.002743
123677;0.008334
123678;0.004978
123679;0.007118
123680;0.001613
123681;0.006589
123682;0.018427
123683;0.027766
123684;0.002695
123685;0.006294
123686;0.021140
123687;0.027634
123688;0.003326
123689;0.002322
123690;0.103776
123691;0.009952
123692;0.001453
123693;0.021018
123694;0.032556
123695;0.004511
123696;0.006006
123697;0.016116
123698;0.016376
123699;0.002763
123700;0.010091
123701;0.064563
123702;0.025368
123703;0.004880
123704;0.007586
123705;0.002297
123706;0.005194
123707;0.003460
123708;0.002628
123709;0.023689
123710;0.048108
123711;0.005013
123712;0.032216
123713;0.071419
123714;0.081961
123715;0.003102
123716;0.027140
123717;0.007733
123718;0.013682
123719;0.011927
123720;0.003623
123721;0.007539
123722;0.004769
123723;0.012314
123724;0.106858
123725;0.012523
123726;0.016737
123727;0.002564
123728;0.003307
123729;0.008339
123730;0.004274
123731;0.005115
123732;0.139151
123733;0.025540
123734;0.009143
123735;0.061380
123736;0.002538
123737;0.006633
123738;0.009440
123739;0.002745
123740;0.022096
123741;0.064650
123742;0.009767
123743;0.004606
123744;0.035340
123745;0.017204
123746;0.004506
123747;0.021876
123748;0.004875
123749;0.005868
123750;0.005408
123751;0.002606
123752;0.005985
123753;0.002391
123754;0.003741
123755;0.043433
123756;0.037473
123757;0.026372
123758;0.018898
123759;0.011691
123760;0.010426
123761;0.004071
123762;0.001561
123763;0.002464
123764;0.108949
123765;0.100456
123766;0.003059
123767;0.008304
123768;0.007420
123769;0.002690
123770;0.003305
123771;0.033983
123772;0.003390
123773;0.008147
123774;0.025920
123775;0.009878
123776;0.086668
123777;0.004471
123778;0.019181
123779;0.096469
123780;0.004030
123781;0.003156
123782;0.003854
123783;0.004857
123784;0.002040
123785;0.010678
123786;0.002290
123787;0.032235
123788;0.025936
123789;0.005700
123790;0.002132
123791;0.008548
123792;0.026962
123793;0.012020
123794;0.003390
123795;0.010029
123796;0.061641
123797;0.001496
123798;0.079284
123799;0.008681
123800;0.102714
123801;0.005727
123802;0.006161
123803;0.005012
123804;0.088319
123805;0.006551
123806;0.039726
123807;0.089313
123808;0.019903
123809;0.006223
123810;0.002537
123811;0.003564
123812;0.049745
123813;0.018466
123814;0.031813
123815;0.003425
123816;0.079489
123817;0.008154
123818;0.001684
123819;0.018908
123820;0.001194
123821;0.003122
123822;0.016130
123823;0.007435
123824;0.005023
123825;0.017419
123826;0.049123
123827;0.003163
123828;0.001279
123829;0.015011
123830;0.011762
123831;0.010600
123832;0.006225
123833;0.006575
123834;0.078030
123835;0.035065
123836;0.006117
123837;0.003094
123838;0.001616
123839;0.005195
123840;0.010798
123841;0.030483
123842;0.007482
123843;0.046803
123844;0.007388
123845;0.019261
123846;0.003402
123847;0.002593
123848;0.005885
123849;0.001335
123850;0.135065
123851;0.004163
123852;0.023863
123853;0.002234
123854;0.108899
123855;0.028665
123856;0.002066
123857;0.031340
123858;0.051295
123859;0.006962
123860;0.003213
123861;0.090442
123862;0.032613
123863;0.007567
123864;0.035632
123865;0.002720
123866;0.019347
123867;0.117098
123868;0.002445
123869;0.002517
123870;0.001297
123871;0.011033
123872;0.018914
123873;0.002775
123874;0.001420
123875;0.005884
123876;0.002176
123877;0.016142
123878;0.008312
123879;0.067233
123880;0.004354
123881;0.035272
123882;0.001891
123883;0.002832
123884;0.002835
123885;0.035174
123886;0.104363
123887;0.004785
123888;0.002670
123889;0.007269
123890;0.073729
123891;0.154802
123892;0.002303
123893;0.011637
123894;0.006104
123895;0.011433
123896;0.010682
123897;0.001069
123898;0.042968
123899;0.010236
123900;0.002701
123901;0.016610
123902;0.071849
123903;0.003270
123904;0.021517
123905;0.003606
123906;0.003187
123907;0.040773
123908;0.007590
123909;0.051411
123910;0.007284
123911;0.006445
123912;0.003844
123913;0.003402
123914;0.010854
123915;0.006458
123916;0.004403
123917;0.058587
123918;0.006029
123919;0.011139
123920;0.014935
123921;0.071213
123922;0.005916
123923;0.013976
123924;0.106283
123925;0.021350
123926;0.043099
123927;0.008773
123928;0.007363
123929;0.002589
123930;0.064950
123931;0.070481
123932;0.012138
123933;0.004159
123934;0.010407
123935;0.029332
123936;0.021039
123937;0.012104
123938;0.008890
123939;0.008079
123940;0.002390
123941;0.006092
123942;0.020477
123943;0.003297
123944;0.016847
123945;0.051841
123946;0.094534
123947;0.016428
123948;0.008823
123949;0.031632
123950;0.010393
123951;0.011309
123952;0.000792
123953;0.050187
123954;0.020820
123955;0.120181
123956;0.002873
123957;0.042011
123958;0.007767
123959;0.003052
123960;0.004969
123961;0.019201
123962;0.005073
123963;0.007536
123964;0.008743
123965;0.004735
123966;0.104947
123967;0.004924
123968;0.049024
123969;0.002752
123970;0.005874
123971;0.004098
123972;0.004449
123973;0.005218
123974;0.020972
123975;0.000882
123976;0.022872
123977;0.075602
123978;0.008288
123979;0.001886
123980;0.002555
123981;0.004193
123982;0.075568
123983;0.064877
123984;0.007295
123985;0.038234
123986;0.003166
123987;0.026591
123988;0.002748
123989;0.009458
123990;0.005337
123991;0.003628
123992;0.001758
123993;0.033651
123994;0.003881
123995;0.079633
123996;0.020033
123997;0.002869
123998;0.003365
123999;0.001914
124000;0.001222
124001;0.021151
124002;0.013404
124003;0.001967
124004;0.125803
124005;0.014599
124006;0.032032
124007;0.004257
124008;0.081023
124009;0.005476
124010;0.007826
124011;0.004411
124012;0.017107
124013;0.003606
124014;0.078253
124015;0.004865
124016;0.025015
124017;0.005316
124018;0.005458
124019;0.004293
124020;0.075580
124021;0.007382
124022;0.004517
124023;0.012834
124024;0.046986
124025;0.004058
124026;0.006785
124027;0.007301
124028;0.018202
124029;0.092216
124030;0.042823
124031;0.003613
124032;0.002829
124033;0.042261
124034;0.003421
124035;0.010012
124036;0.003093
124037;0.097663
124038;0.005135
124039;0.085923
124040;0.146142
124041;0.152904
124042;0.024038
124043;0.003634
124044;0.018195
124045;0.003417
124046;0.013135
124047;0.012673
124048;0.006719
124049;0.007735
124050;0.029917
124051;0.001872
124052;0.018641
124053;0.007401
124054;0.006338
124055;0.004668
124056;0.106536
124057;0.054167
124058;0.030365
124059;0.003874
124060;0.008375
124061;0.037693
124062;0.003127
124063;0.002582
124064;0.004985
124065;0.007449
124066;0.001023
124067;0.002179
124068;0.003371
124069;0.002315
124070;0.009535
124071;0.144465
124072;0.008711
124073;0.017588
124074;0.003226
124075;0.158772
124076;0.012705
124077;0.029218
124078;0.033760
124079;0.013599
124080;0.020414
124081;0.003357
124082;0.010528
124083;0.011675
124084;0.080668
124085;0.003089
124086;0.031217
124087;0.006621
124088;0.004570
124089;0.001653
124090;0.033087
124091;0.002600
124092;0.089870
124093;0.067083
124094;0.055592
124095;0.052350
124096;0.002660
124097;0.021704
124098;0.005227
124099;0.005947
124100;0.004948
124101;0.012338
124102;0.019760
124103;0.008198
124104;0.009215
124105;0.028848
124106;0.008210
124107;0.012956
124108;0.008627
124109;0.002619
124110;0.003218
124111;0.022555
124112;0.003062
124113;0.002738
124114;0.021620
124115;0.003559
124116;0.007016
124117;0.011806
124118;0.024726
124119;0.004117
124120;0.019189
124121;0.035739
124122;0.002263
124123;0.001682
124124;0.002521
124125;0.016078
124126;0.004383
124127;0.002331
124128;0.004566
124129;0.010052
124130;0.027050
124131;0.012591
124132;0.038598
124133;0.072883
124134;0.007608
124135;0.008627
124136;0.019334
124137;0.018353
124138;0.005215
124139;0.006584
124140;0.000855
124141;0.049896
124142;0.041217
124143;0.002300
124144;0.005671
124145;0.004588
124146;0.009396
124147;0.003726
124148;0.002943
124149;0.010116
124150;0.026425
124151;0.008200
124152;0.003819
124153;0.004301
124154;0.012018
124155;0.004844
124156;0.014005
124157;0.009654
124158;0.006772
124159;0.014772
124160;0.134261
124161;0.115101
124162;0.005126
124163;0.016897
124164;0.039910
124165;0.024087
124166;0.075707
124167;0.030504
124168;0.004342
124169;0.081532
124170;0.002085
124171;0.008453
124172;0.002516
124173;0.007945
124174;0.031886
124175;0.012849
124176;0.005326
124177;0.018326
124178;0.099698
124179;0.018725
124180;0.008784
124181;0.010783
124182;0.010644
124183;0.004725
124184;0.003880
124185;0.005525
124186;0.021435
124187;0.008630
124188;0.002501
124189;0.003033
124190;0.015726
124191;0.002200
124192;0.050171
124193;0.040106
124194;0.006156
124195;0.005294
124196;0.024913
124197;0.043961
124198;0.001512
124199;0.008344
124200;0.049656
124201;0.005305
124202;0.006776
124203;0.012326
124204;0.002508
124205;0.007027
124206;0.004907
124207;0.001406
124208;0.081411
124209;0.010912
124210;0.005401
124211;0.003199
124212;0.029154
124213;0.003494
124214;0.019377
124215;0.003027
124216;0.069762
124217;0.025720
124218;0.003463
124219;0.011642
124220;0.004011
124221;0.006639
124222;0.034647
124223;0.002386
124224;0.017239
124225;0.060265
124226;0.016383
124227;0.008477
124228;0.034569
124229;0.076159
124230;0.041519
124231;0.003914
124232;0.003798
124233;0.056744
124234;0.008325
124235;0.030742
124236;0.003688
124237;0.008071
124238;0.014001
124239;0.004715
124240;0.137733
124241;0.009397
124242;0.004545
124243;0.002461
124244;0.003200
124245;0.057494
124246;0.031532
124247;0.021804
124248;0.062377
124249;0.002449
124250;0.035536
124251;0.012493
124252;0.106503
124253;0.005906
124254;0.004445
124255;0.011004
124256;0.002506
124257;0.025637
124258;0.004479
124259;0.008208
124260;0.019959
124261;0.005708
124262;0.043065
124263;0.016060
124264;0.002980
124265;0.146682
124266;0.005758
124267;0.035226
124268;0.015902
124269;0.017615
124270;0.019447
124271;0.007532
124272;0.008274
124273;0.008472
124274;0.007190
124275;0.047517
124276;0.048368
124277;0.006554
124278;0.030370
124279;0.004730
124280;0.009069
124281;0.002609
124282;0.013011
124283;0.010211
124284;0.002479
124285;0.002356
124286;0.006106
124287;0.011986
124288;0.006576
124289;0.071704
124290;0.004133
124291;0.003282
124292;0.003148
124293;0.003180
124294;0.004880
124295;0.002350
124296;0.004157
124297;0.003731
124298;0.002310
124299;0.014924
124300;0.036689
124301;0.015425
124302;0.015222
124303;0.112833
124304;0.063447
124305;0.002563
124306;0.003834
124307;0.033889
124308;0.003469
124309;0.052301
124310;0.004648
124311;0.005390
124312;0.001326
124313;0.005958
124314;0.011435
124315;0.086268
124316;0.028760
124317;0.005896
124318;0.001209
124319;0.038953
124320;0.007757
124321;0.005733
124322;0.048404
124323;0.005658
124324;0.002557
124325;0.110506
124326;0.003198
124327;0.047279
124328;0.002588
124329;0.004250
124330;0.001348
124331;0.063412
124332;0.057848
124333;0.012272
124334;0.002480
124335;0.005183
124336;0.068908
124337;0.023125
124338;0.006357
124339;0.099201
124340;0.007839
124341;0.010393
124342;0.005168
124343;0.004535
124344;0.007239
124345;0.013947
124346;0.001212
124347;0.011487
124348;0.005851
124349;0.036610
124350;0.036870
124351;0.069744
124352;0.009717
124353;0.072405
124354;0.072346
124355;0.004271
124356;0.008803
124357;0.009564
124358;0.009848
124359;0.020838
124360;0.005744
124361;0.030016
124362;0.005463
124363;0.044893
124364;0.018188
124365;0.002565
124366;0.029882
124367;0.003756
124368;0.007900
124369;0.003688
124370;0.049601
124371;0.006692
124372;0.009578
124373;0.013575
124374;0.004601
124375;0.002551
124376;0.030092
124377;0.004744
124378;0.003456
124379;0.004296
124380;0.013192
124381;0.040655
124382;0.009866
124383;0.003446
124384;0.005211
124385;0.008802
124386;0.049484
124387;0.022380
124388;0.018419
124389;0.009474
124390;0.100575
124391;0.018185
124392;0.004755
124393;0.001678
124394;0.007781
124395;0.028644
124396;0.005920
124397;0.022796
124398;0.002970
124399;0.006208
124400;0.072946
124401;0.002545
124402;0.004467
124403;0.002999
124404;0.053474
124405;0.007024
124406;0.007328
124407;0.008406
124408;0.002675
124409;0.008511
124410;0.005420
124411;0.002290
124412;0.005003
124413;0.001705
124414;0.003774
124415;0.004869
124416;0.014878
124417;0.017967
124418;0.015819
124419;0.007663
124420;0.005746
124421;0.004183
124422;0.002436
124423;0.034330
124424;0.007645
124425;0.011332
124426;0.022015
124427;0.044375
124428;0.003854
124429;0.030049
124430;0.063454
124431;0.131097
124432;0.007665
124433;0.003192
124434;0.003913
124435;0.150508
124436;0.064800
124437;0.028512
124438;0.139818
124439;0.006000
124440;0.002437
124441;0.008300
124442;0.174450
124443;0.006680
124444;0.094788
124445;0.002588
124446;0.003227
124447;0.012819
124448;0.000894
124449;0.002414
124450;0.002106
124451;0.002428
124452;0.005118
124453;0.022298
124454;0.013723
124455;0.007119
124456;0.001489
124457;0.008467
124458;0.012293
124459;0.105589
124460;0.004162
124461;0.004289
124462;0.077482
124463;0.003557
124464;0.006850
124465;0.012142
124466;0.001574
124467;0.002459
124468;0.006533
124469;0.004470
124470;0.034073
124471;0.018389
124472;0.017370
124473;0.047116
124474;0.008738
124475;0.009852
124476;0.003383
124477;0.019372
124478;0.004147
124479;0.069405
124480;0.029337
124481;0.012493
124482;0.011400
124483;0.026125
124484;0.018018
124485;0.002404
124486;0.005441
124487;0.004319
124488;0.010215
124489;0.011303
124490;0.005788
124491;0.210900
124492;0.013457
124493;0.036309
124494;0.060606
124495;0.002316
124496;0.023829
124497;0.017299
124498;0.046524
124499;0.008779
124500;0.047397
124501;0.018347
124502;0.032045
124503;0.006053
124504;0.002100
124505;0.004685
124506;0.013505
124507;0.039303
124508;0.011087
124509;0.021172
124510;0.015038
124511;0.051398
124512;0.009449
124513;0.006359
124514;0.004323
124515;0.010634
124516;0.002754
124517;0.074944
124518;0.002490
124519;0.003678
124520;0.019458
124521;0.007774
124522;0.003215
124523;0.032233
124524;0.210917
124525;0.002185
124526;0.008044
124527;0.008162
124528;0.003306
124529;0.002692
124530;0.095702
124531;0.007433
124532;0.028782
124533;0.009197
124534;0.125541
124535;0.002148
124536;0.080091
124537;0.035855
124538;0.000512
124539;0.014103
124540;0.009013
124541;0.045502
124542;0.008076
124543;0.003132
124544;0.009381
124545;0.043279
124546;0.139128
124547;0.003434
124548;0.003171
124549;0.011371
124550;0.098222
124551;0.003904
124552;0.005331
124553;0.172226
124554;0.010304
124555;0.002219
124556;0.011443
124557;0.140889
124558;0.005477
124559;0.003963
124560;0.004883
124561;0.003985
124562;0.003564
124563;0.081836
124564;0.016149
124565;0.007975
124566;0.003806
124567;0.006935
124568;0.004064
124569;0.007744
124570;0.019793
124571;0.006346
124572;0.014585
124573;0.001922
124574;0.003760
124575;0.011679
124576;0.002994
124577;0.003356
124578;0.130545
124579;0.107427
124580;0.014590
124581;0.007009
124582;0.017838
124583;0.021281
124584;0.151778
124585;0.002903
124586;0.001891
124587;0.005024
124588;0.008985
124589;0.032551
124590;0.005473
124591;0.165987
124592;0.009291
124593;0.017861
124594;0.007858
124595;0.055763
124596;0.019717
124597;0.067917
124598;0.017755
124599;0.111241
124600;0.034478
124601;0.098097
124602;0.004364
124603;0.013616
124604;0.070723
124605;0.003538
124606;0.069931
124607;0.010662
124608;0.060539
124609;0.033961
124610;0.010689
124611;0.027179
124612;0.016394
124613;0.001659
124614;0.003211
124615;0.003026
124616;0.017484
124617;0.107905
124618;0.041716
124619;0.105090
124620;0.027848
124621;0.006885
124622;0.014227
124623;0.001922
124624;0.067149
124625;0.006225
124626;0.003643
124627;0.006828
124628;0.045376
124629;0.015357
124630;0.073139
124631;0.008840
124632;0.011851
124633;0.068484
124634;0.019883
124635;0.060797
124636;0.040796
124637;0.007960
124638;0.005476
124639;0.010448
124640;0.014798
124641;0.152482
124642;0.100235
124643;0.010380
124644;0.006023
124645;0.032129
124646;0.034484
124647;0.005791
124648;0.032536
124649;0.044767
124650;0.014345
124651;0.006110
124652;0.009822
124653;0.005180
124654;0.027507
124655;0.009198
124656;0.044809
124657;0.008085
124658;0.023427
124659;0.024638
124660;0.077896
124661;0.002564
124662;0.004344
124663;0.005651
124664;0.002251
124665;0.015831
124666;0.002968
124667;0.023719
124668;0.011311
124669;0.002970
124670;0.010164
124671;0.004589
124672;0.008560
124673;0.006510
124674;0.016527
124675;0.012514
124676;0.015703
124677;0.003319
124678;0.002229
124679;0.008296
124680;0.006133
124681;0.009853
124682;0.005982
124683;0.028156
124684;0.013854
124685;0.003945
124686;0.001838
124687;0.006497
124688;0.030788
124689;0.004934
124690;0.038056
124691;0.140579
124692;0.002009
124693;0.013801
124694;0.008974
124695;0.017064
124696;0.004135
124697;0.003463
124698;0.014668
124699;0.003044
124700;0.002125
124701;0.071941
124702;0.007362
124703;0.125666
124704;0.015682
124705;0.059187
124706;0.002849
124707;0.024140
124708;0.127809
124709;0.003047
124710;0.008082
124711;0.018178
124712;0.002113
124713;0.042004
124714;0.022817
124715;0.008068
124716;0.002578
124717;0.021669
124718;0.004729
124719;0.006847
124720;0.016023
124721;0.013382
124722;0.028148
124723;0.004759
124724;0.011916
124725;0.018648
124726;0.035060
124727;0.002966
124728;0.018234
124729;0.011481
124730;0.009446
124731;0.046612
124732;0.003122
124733;0.039489
124734;0.002932
124735;0.020167
124736;0.004667
124737;0.003984
124738;0.003639
124739;0.023990
124740;0.001800
124741;0.009896
124742;0.005597
124743;0.006191
124744;0.002873
124745;0.001251
124746;0.012379
124747;0.003412
124748;0.086971
124749;0.011461
124750;0.005608
124751;0.003139
124752;0.003882
124753;0.002034
124754;0.015803
124755;0.005260
124756;0.000976
124757;0.006483
124758;0.036971
124759;0.059625
124760;0.010294
124761;0.006476
124762;0.002302
124763;0.004068
124764;0.037772
124765;0.004719
124766;0.004677
124767;0.087367
124768;0.010183
124769;0.046938
124770;0.004875
124771;0.013143
124772;0.009621
124773;0.004918
124774;0.002740
124775;0.023317
124776;0.011278
124777;0.003460
124778;0.116857
124779;0.018224
124780;0.018284
124781;0.006974
124782;0.013050
124783;0.004347
124784;0.012573
124785;0.122306
124786;0.019904
124787;0.041095
124788;0.022172
124789;0.005176
124790;0.074033
124791;0.005613
124792;0.004939
124793;0.024854
124794;0.005212
124795;0.008267
124796;0.020933
124797;0.008516
124798;0.023143
124799;0.005362
124800;0.060029
124801;0.051607
124802;0.005810
124803;0.052435
124804;0.074052
124805;0.027384
124806;0.005781
124807;0.005224
124808;0.102115
124809;0.002436
124810;0.020180
124811;0.005147
124812;0.003714
124813;0.003420
124814;0.004761
124815;0.002785
124816;0.002528
124817;0.010509
124818;0.002869
124819;0.006260
124820;0.004936
124821;0.028930
124822;0.022202
124823;0.009519
124824;0.011181
124825;0.032256
124826;0.002520
124827;0.008926
124828;0.013278
124829;0.067092
124830;0.002491
124831;0.002534
124832;0.008432
124833;0.073199
124834;0.005806
124835;0.001987
124836;0.002361
124837;0.017511
124838;0.011454
124839;0.044167
124840;0.049441
124841;0.012956
124842;0.005372
124843;0.009514
